image,cleaned_caption
2429212017_77fc107699.jpg,two children playing around farm animals
2429212017_77fc107699.jpg,two children playing fenced grassy area farm animals
2429212017_77fc107699.jpg,two kids playing yard farm animals
2429272699_8a9699775e.jpg,man striped scarf walking sidewalk
2429272699_8a9699775e.jpg,man black scarf walks street
2429272699_8a9699775e.jpg,man walks street
2429272699_8a9699775e.jpg,man wearing black walks street
2429272699_8a9699775e.jpg,young man wearing jeans jacket walking street
2429729667_42effc165d.jpg,girl head wooden cut pirate ship people throw tomatos
2429729667_42effc165d.jpg,little girl throws object man standing behind cutout sailor ship
2429729667_42effc165d.jpg,young boy girl trying hit man balls fair game
2429729667_42effc165d.jpg,children throwing food someone part amusement park game
2429729667_42effc165d.jpg,children watching play
2429978680_1e18a13835.jpg,brown white dog attempts catch dirty tennis ball dirt field
2429978680_1e18a13835.jpg,dog catching ball
2429978680_1e18a13835.jpg,dog running catching ball
2429978680_1e18a13835.jpg,dog running sand whilst chasing ball
2429978680_1e18a13835.jpg,dog mouth wide open catch ball sand
2430860418_fd0726f414.jpg,dog running sand
2430860418_fd0726f414.jpg,white dog running sand
2430860418_fd0726f414.jpg,white dog running dirt field
2430860418_fd0726f414.jpg,white dog pointed ears running dirt
2430860418_fd0726f414.jpg,two white dogs outside sunny day
2431120202_b24fe2333a.jpg,girl crosscountry skis
2431120202_b24fe2333a.jpg,girl skis snow
2431120202_b24fe2333a.jpg,little girl wearing purple winter coat sunglasses skiing snow
2431120202_b24fe2333a.jpg,little girl skis
2431120202_b24fe2333a.jpg,young girl crosscountry skiing
2431470169_0eeba7d602.jpg,man sitting outside table eating lunch marking paper
2431470169_0eeba7d602.jpg,single man sitting round table reading outside shop
2431470169_0eeba7d602.jpg,man reading newspaper outdoors restaurant
2431470169_0eeba7d602.jpg,man reading chair outside
2431470169_0eeba7d602.jpg,man taking notes table
2431723485_bc6b8e6418.jpg,biker bikes woods
2431723485_bc6b8e6418.jpg,girl bike wearing backpack helmet riding wooded area
2431723485_bc6b8e6418.jpg,mountain biker rides woods
2431723485_bc6b8e6418.jpg,woman rides bike trees
2431723485_bc6b8e6418.jpg,woman wearing black helmet riding bike
2431832075_00aa1a4457.jpg,girl bouncing colorful sheet
2431832075_00aa1a4457.jpg,girl bounce house
2431832075_00aa1a4457.jpg,girl playing parachute
2431832075_00aa1a4457.jpg,little girl playing shoes
2431832075_00aa1a4457.jpg,girl playing object yellow green red blue
2432038587_5e4148e277.jpg,black dog chasing geese
2432038587_5e4148e277.jpg,dog chases two geese
2432038587_5e4148e277.jpg,dog chasing geese open field
2432038587_5e4148e277.jpg,large black dog chasing two geese field
2432038587_5e4148e277.jpg,dog runs two geese field
2432061076_0955d52854.jpg,brown dog runs water beach
2432061076_0955d52854.jpg,dog water near beach urban horizon behind
2432061076_0955d52854.jpg,dog running surf
2432061076_0955d52854.jpg,tan white dog running water
2432061076_0955d52854.jpg,large brown white dog splashes shore
2432709509_2a4d0c833f.jpg,child crying low cut field drainage pipe nearby
2432709509_2a4d0c833f.jpg,child sitting grass concrete storm drain
2432709509_2a4d0c833f.jpg,young boy sitting field drain pipe background
2432709509_2a4d0c833f.jpg,baby sewer drain cries
2432709509_2a4d0c833f.jpg,young child sitting grass park
2433175169_da939372f2.jpg,man standing stone structure arms like bird
2433175169_da939372f2.jpg,man standing concrete platform arms wide open
2433175169_da939372f2.jpg,man standing rock outstretched hands
2433175169_da939372f2.jpg,man outstretched arms standing stone base
2433175169_da939372f2.jpg,man standing stone stump top hill arms outstretched
2434006663_207a284cec.jpg,brown dog chasing black dog sand
2434006663_207a284cec.jpg,dog holding stick running sand chased grey dog
2434006663_207a284cec.jpg,two dogs fetch sticks snow next tree line
2434006663_207a284cec.jpg,two dogs running near line tall trees
2434006663_207a284cec.jpg,two dogs running sand
2434074318_e35a567220.jpg,male hiker wearing brown hat standing next triangular monument top mountain
2434074318_e35a567220.jpg,man stands peak mountain hand monument
2434074318_e35a567220.jpg,man stands near statue mountaintop
2434074318_e35a567220.jpg,man stands peak near statue
2434074318_e35a567220.jpg,man hat stands next pyramidshaped monument cliff
2435166927_28b8130660.jpg,girl gray shit throwing hands
2435166927_28b8130660.jpg,girl grey shirt puts hands head gesture
2435166927_28b8130660.jpg,young dark haired girl hands raised head
2435166927_28b8130660.jpg,young girl grey illustrated shirt holding hands head
2435166927_28b8130660.jpg,young girl raises arms head front couple people park
2435685480_a79d42e564.jpg,girl wearing brown cap red sneakers dark green coat sits rock bench
2435685480_a79d42e564.jpg,hiker jacket knit cap sits backpack atop stone cloudy sky background
2435685480_a79d42e564.jpg,woman knit cap green coat stone block looking
2435685480_a79d42e564.jpg,woman backpack sits large rock looks mountains
2435685480_a79d42e564.jpg,lady sitting rock
2436081047_bca044c1d3.jpg,girl dismounts swing high lands rubber tiles
2436081047_bca044c1d3.jpg,girl pink shirt jumping moving swing
2436081047_bca044c1d3.jpg,little girl wearing pink shirt jumps swing
2436081047_bca044c1d3.jpg,young girl jumps playground swing
2436081047_bca044c1d3.jpg,young girl pink shirt blue jeans jumping tire swing
2436160351_108924a65b.jpg,one boy rides tricycle another walks beside
2436160351_108924a65b.jpg,two indian children walk ride bikes street
2436160351_108924a65b.jpg,two little boys yellow shirts red shorts
2436160351_108924a65b.jpg,two small boys wearing red shorts yellow sleeveless shirts
2436160351_108924a65b.jpg,two young children red dots foreheads wearing yellow shirts red shorts one riding red tricycle
2436398074_8737f40869.jpg,black dog bites stream water grass
2436398074_8737f40869.jpg,black dog squirted jet water
2436398074_8737f40869.jpg,dog drinks sprinkler
2436398074_8737f40869.jpg,dog drinks water outside grass
2436398074_8737f40869.jpg,dog tries bite water coming sprinkler
2437266971_b91a8f9a00.jpg,man hands fliers wearing mask
2437266971_b91a8f9a00.jpg,man blue shirt tie wearing white mask whilst handing papers
2437266971_b91a8f9a00.jpg,man button shirt tie wearing smiling mask
2437266971_b91a8f9a00.jpg,masked man blue shirt tie holding papers front
2437266971_b91a8f9a00.jpg,man business attire guy fawkes mask holding paper protest
2438085746_588dce8724.jpg,black white dog catc
2438085746_588dce8724.jpg,black white dog playing frisbee outside
2438085746_588dce8724.jpg,black white dog jumps catch green frisbee
2438085746_588dce8724.jpg,black white dog leaps catch frisbee field
2438085746_588dce8724.jpg,small black white dog jumping grass catch frisbee
2439031566_2e0c0d3550.jpg,couple riding bike
2439031566_2e0c0d3550.jpg,couple riding street motorcycle
2439031566_2e0c0d3550.jpg,man woman sitting motorcycle
2439031566_2e0c0d3550.jpg,man sits motorcycle woman back
2439031566_2e0c0d3550.jpg,two people ride together black motorcycle
2439154641_bbf985aa57.jpg,man gray shirt jumps air
2439154641_bbf985aa57.jpg,man shorts tshirt jumping front desert landscape
2439154641_bbf985aa57.jpg,man jumping
2439154641_bbf985aa57.jpg,man jumping front mountain
2439154641_bbf985aa57.jpg,man wearing gray shirt jumps air mountains background
2439384468_58934deab6.jpg,two black brown dobermans running field playing ball
2439384468_58934deab6.jpg,two black brown dogs running field
2439384468_58934deab6.jpg,two doberman run field one holds tennis ball mouth
2439384468_58934deab6.jpg,two dogs run around together field
2439384468_58934deab6.jpg,two large black dogs one ball mouth running tall grass
2439813616_c9ac54cc9f.jpg,boy skateboards concrete ramp
2439813616_c9ac54cc9f.jpg,man tricks skateboard ramp
2439813616_c9ac54cc9f.jpg,skateboarder wearing red plaid shirt trick concrete ramp
2439813616_c9ac54cc9f.jpg,distorted lens almost fish eye teenage boy skateboarding concrete block
2439813616_c9ac54cc9f.jpg,skateboard rider balancing rock skateboard
2441313372_6a1d59582b.jpg,boy sleeps hospital bed wearing cast arm
2441313372_6a1d59582b.jpg,boy wearing arm cast lying hospital bed
2441313372_6a1d59582b.jpg,boy injured right arm wearing blue shorts lying bed towel
2441313372_6a1d59582b.jpg,young boy broken arm sleeping hospital bed
2441313372_6a1d59582b.jpg,young boy cast arm lying hospital bed
2441354291_b32e00e5a6.jpg,child green shoes splashing puddle
2441354291_b32e00e5a6.jpg,child walking puddle wearing green sandals
2441354291_b32e00e5a6.jpg,young child wearing green boots playing mud puddle
2441354291_b32e00e5a6.jpg,child running puddle street
2441354291_b32e00e5a6.jpg,little boy jumping puddle street
2441629086_52f68eb316.jpg,girl peeking window
2441629086_52f68eb316.jpg,girl peers window
2441629086_52f68eb316.jpg,girl peers window
2441629086_52f68eb316.jpg,little girl trying look dark window
2441629086_52f68eb316.jpg,small girl pink shirt blue jeans peeping window house
2441815792_43565b1312.jpg,group people gather picture woman stands post takes picture
2441815792_43565b1312.jpg,group people picture taken
2441815792_43565b1312.jpg,group people outside picture taken
2441815792_43565b1312.jpg,person standing pillar taking group photo
2441815792_43565b1312.jpg,woman stands concrete block taking picture group people sidewalk beside road
2442243868_abe8f74fb4.jpg,brown dog chasing yellow toy
2442243868_abe8f74fb4.jpg,brown dog lunges yellow toy
2442243868_abe8f74fb4.jpg,dog chases toy
2442243868_abe8f74fb4.jpg,dog prepares bite yellow dog toy
2442243868_abe8f74fb4.jpg,tan dog wearing blue collar playing orange toy
2443229844_277cded27d.jpg,child bright blue sweatshirt playing woods red wagon
2443229844_277cded27d.jpg,child wearing blue sweatshirt makes funny face standing next wagon
2443229844_277cded27d.jpg,girl forest carries metal bowl towards red wagon
2443229844_277cded27d.jpg,kid playing outside wagon
2443229844_277cded27d.jpg,young boy playing yard
2443380641_7b38d18f5b.jpg,child orange shirt holding baseball bat watches ball thrown
2443380641_7b38d18f5b.jpg,little league game action
2443380641_7b38d18f5b.jpg,young boy getting ready hit baseball
2443380641_7b38d18f5b.jpg,young man wearing yellow shirt baseball helemt swinging bat
2443380641_7b38d18f5b.jpg,boy yellow shirt getting ready hit orange ball baseball bat
2443512473_6f5a22eb42.jpg,black white agility dog weaving poles
2443512473_6f5a22eb42.jpg,black white dog running poles
2443512473_6f5a22eb42.jpg,black white dog weaves metal bars
2443512473_6f5a22eb42.jpg,competition dog running poles
2443512473_6f5a22eb42.jpg,dog weaving obstacle course
244368383_e90b6b2f20.jpg,crowd people socializing
244368383_e90b6b2f20.jpg,crowd scantily clad people outdoor festival
244368383_e90b6b2f20.jpg,large crowd people
244368383_e90b6b2f20.jpg,large group people fill picture taken
244368383_e90b6b2f20.jpg,many people standing around listening music
244399048_8332bb3270.jpg,blurry dog inside carpet
244399048_8332bb3270.jpg,dog jumping air catch toy
244399048_8332bb3270.jpg,dog standing two legs something mouth
244399048_8332bb3270.jpg,dog jumping something mouth
244399048_8332bb3270.jpg,furry brown white dog jumping around near door
2444134813_20895c640c.jpg,group muzzled greyhound dogs jumping wall
2444134813_20895c640c.jpg,four dogs jumping hurdle
2444134813_20895c640c.jpg,many dogs jump fence
2444134813_20895c640c.jpg,dogs racing
2444134813_20895c640c.jpg,dogs jump obstacle event
2444339090_bf7b3211f4.jpg,black white dog running red white poles
2444339090_bf7b3211f4.jpg,black white dog runs pole obstacles
2444339090_bf7b3211f4.jpg,white dog moving red white checkered poles
2444339090_bf7b3211f4.jpg,white dog black patch goes obstacle
2444339090_bf7b3211f4.jpg,white dog running white posts obstacle course
244443352_d7636e1253.jpg,brown dog face snow
244443352_d7636e1253.jpg,brown dog red collar diving snow
244443352_d7636e1253.jpg,brown dog wearing red collar diving snow
244443352_d7636e1253.jpg,dog snow
244443352_d7636e1253.jpg,yellow dog red bandanna fallen crust snow
2444741900_5cb3ef3e1d.jpg,bunch people standing sitting snow valley
2444741900_5cb3ef3e1d.jpg,number people standing laying mountain covered snow
